nom_plante,type_plante,superficie_hectare,latitude,longitude,region,ph,azote_ppm,phosphore_ppm,potassium_ppm,humidite_percent,matiere_organique_percent,temperature_celsius,avg_temp,total_rain,avg_humidity,avg_radiation,year,yield_tons_per_hectare,quality
Courge,Légume,17.35,36.7333,9.1833,Béja,7.92,103.6,94.4,213.9,66.2,2.23,36.9,21.54,245.5,59.89,22.66,2023,16.002,medium
Courge,Légume,26.74,36.7333,9.1833,Béja,5.88,164.8,73.5,239.1,60.9,0.94,28.0,21.86,129.3,58.71,23.56,2024,15.211,medium
Courge,Légume,40.31,36.7333,9.1833,Béja,7.57,238.8,26.0,329.5,45.5,3.86,29.5,21.86,129.3,58.71,23.56,2024,16.681,medium
Courge,Légume,4.71,36.7333,9.1833,Béja,7.49,163.7,60.9,72.7,19.3,3.34,29.5,21.86,129.3,58.71,23.56,2024,15.255,medium
Courge,Légume,17.48,36.7333,9.1833,Béja,7.56,176.7,56.9,249.9,66.0,7.3,33.8,21.86,129.3,58.71,23.56,2024,16.388,medium
Courge,Légume,19.09,36.7333,9.1833,Béja,7.51,164.4,73.5,86.9,19.5,5.48,21.2,21.86,129.3,58.71,23.56,2024,17.144,medium
Courge,Légume,4.24,36.7333,9.1833,Béja,7.3,53.3,41.0,285.8,68.6,7.34,17.4,21.86,129.3,58.71,23.56,2024,13.928,high
Courge,Légume,46.61,36.7333,9.1833,Béja,5.23,173.4,24.4,173.0,57.7,5.63,28.2,21.86,129.3,58.71,23.56,2024,15.995,medium
Courge,Légume,16.29,36.7333,9.1833,Béja,4.97,60.0,55.6,58.4,40.1,0.57,28.1,21.86,129.3,58.71,23.56,2024,13.449,low
Courge,Légume,9.12,36.7333,9.1833,Béja,6.0,48.4,51.4,282.9,64.2,6.23,12.4,21.86,129.3,58.71,23.56,2024,14.847,medium
Courge,Légume,8.74,36.7333,9.1833,Béja,7.09,37.1,87.2,287.2,68.1,7.65,30.8,21.86,129.3,58.71,23.56,2024,15.3,medium
Courge,Légume,2.98,36.7333,9.1833,Béja,6.21,155.6,71.4,76.5,46.6,0.94,34.8,21.86,129.3,58.71,23.56,2024,14.966,medium
Courge,Légume,1.38,36.7333,9.1833,Béja,6.78,51.0,94.0,184.1,33.8,2.32,33.4,21.86,129.3,58.71,23.56,2024,16.133,medium
Courge,Légume,20.77,36.7333,9.1833,Béja,8.37,37.8,15.6,300.2,54.1,7.23,27.3,21.86,129.3,58.71,23.56,2024,12.982,low
Courge,Légume,16.23,36.7333,9.1833,Béja,8.39,113.6,18.6,151.4,67.6,3.71,19.5,21.86,129.3,58.71,23.56,2024,13.027,medium
Courge,Légume,7.16,36.7333,9.1833,Béja,7.99,193.4,64.1,296.3,56.2,4.45,21.9,21.86,129.3,58.71,23.56,2024,17.717,low
Courge,Légume,17.99,36.7333,9.1833,Béja,8.29,64.1,78.1,134.2,67.4,4.96,23.0,21.86,129.3,58.71,23.56,2024,15.018,low
Courge,Légume,34.57,36.7333,9.1833,Béja,7.04,225.8,63.8,109.4,51.0,7.09,39.7,21.86,129.3,58.71,23.56,2024,17.598,medium
Courge,Légume,9.05,36.7333,9.1833,Béja,6.56,142.6,17.1,118.1,41.4,6.49,15.5,21.86,129.3,58.71,23.56,2024,17.638,high
Courge,Légume,26.73,36.7333,9.1833,Béja,6.44,41.1,52.5,342.2,10.6,1.27,34.3,21.86,129.3,58.71,23.56,2024,15.751,high
Courge,Légume,12.79,36.7333,9.1833,Béja,5.7,95.5,33.8,108.5,28.3,7.65,12.6,21.86,129.3,58.71,23.56,2024,15.027,medium
Courge,Légume,30.5,37.2744,9.8739,Bizerte,4.81,65.6,57.5,258.9,22.9,4.28,10.2,21.69,139.3,69.44,23.28,2022,14.896,medium
Courge,Légume,43.24,37.2744,9.8739,Bizerte,4.85,31.5,59.6,332.3,61.4,4.77,36.6,21.69,139.3,69.44,23.28,2022,14.601,medium
Courge,Légume,7.98,37.2744,9.8739,Bizerte,7.81,116.2,46.3,287.3,65.7,4.25,15.3,21.69,139.3,69.44,23.28,2022,15.396,low
Courge,Légume,39.42,37.2744,9.8739,Bizerte,5.69,186.6,58.8,192.4,22.8,5.04,30.2,21.69,139.3,69.44,23.28,2022,17.115,medium
Courge,Légume,36.54,37.2744,9.8739,Bizerte,8.2,84.7,78.0,161.8,33.5,7.61,23.8,21.69,139.3,69.44,23.28,2022,17.471,medium
Courge,Légume,11.57,37.2744,9.8739,Bizerte,5.77,222.9,59.4,158.2,12.3,0.6,20.6,21.69,139.3,69.44,23.28,2022,15.019,medium
Courge,Légume,48.07,37.2744,9.8739,Bizerte,8.46,122.9,59.7,126.9,22.3,2.96,35.1,21.69,139.3,69.44,23.28,2022,13.394,low
Courge,Légume,42.4,37.2744,9.8739,Bizerte,8.24,194.0,74.3,247.7,48.8,5.74,26.6,21.69,139.3,69.44,23.28,2022,17.339,high
Courge,Légume,7.1,37.2744,9.8739,Bizerte,7.94,212.2,47.7,343.9,21.3,4.02,17.0,21.69,139.3,69.44,23.28,2022,16.058,medium
Courge,Légume,43.12,37.2744,9.8739,Bizerte,7.24,112.5,59.0,171.8,54.6,6.4,22.9,21.69,139.3,69.44,23.28,2022,17.884,medium
Courge,Légume,16.99,37.2744,9.8739,Bizerte,7.1,130.3,90.0,250.3,60.4,6.0,26.0,21.69,139.3,69.44,23.28,2022,17.292,high
Courge,Légume,17.4,37.2744,9.8739,Bizerte,7.49,103.5,44.6,116.8,67.3,0.82,21.6,21.69,139.3,69.44,23.28,2022,13.798,medium
Courge,Légume,9.44,37.2744,9.8739,Bizerte,5.18,142.0,31.2,56.0,42.7,3.2,17.2,21.69,139.3,69.44,23.28,2022,16.191,medium
Courge,Légume,19.46,37.2744,9.8739,Bizerte,7.53,31.0,75.8,75.5,42.9,6.35,23.6,21.69,139.3,69.44,23.28,2022,15.682,medium
Courge,Légume,35.1,37.2744,9.8739,Bizerte,6.66,66.2,89.6,214.2,43.8,1.39,28.4,21.69,139.3,69.44,23.28,2022,17.003,medium
Courge,Légume,36.97,37.2744,9.8739,Bizerte,5.32,227.4,73.3,340.8,51.9,3.71,19.9,21.69,139.3,69.44,23.28,2022,16.763,medium
Courge,Légume,30.7,37.2744,9.8739,Bizerte,5.49,196.2,81.4,146.8,29.7,4.62,17.9,21.69,139.3,69.44,23.28,2022,16.435,medium
Courge,Légume,14.19,37.2744,9.8739,Bizerte,5.12,85.1,25.1,391.0,49.5,1.84,22.7,21.69,139.3,69.44,23.28,2022,15.517,medium
Courge,Légume,39.48,37.2744,9.8739,Bizerte,6.1,124.3,45.9,207.2,12.2,4.94,38.6,21.69,139.3,69.44,23.28,2022,16.041,medium
Courge,Légume,19.03,37.2744,9.8739,Bizerte,6.93,226.5,16.2,357.0,13.9,7.87,12.5,21.69,139.3,69.44,23.28,2022,15.936,medium
Courge,Légume,27.39,37.2744,9.8739,Bizerte,5.67,170.4,54.8,97.7,41.3,3.05,27.6,21.38,261.8,71.63,22.94,2023,18.029,high
Courge,Légume,19.05,37.2744,9.8739,Bizerte,7.54,140.8,80.7,96.5,54.3,7.02,18.0,21.38,261.8,71.63,22.94,2023,18.656,medium
Courge,Légume,29.47,37.2744,9.8739,Bizerte,8.13,147.6,69.2,355.5,23.9,6.69,17.9,21.38,261.8,71.63,22.94,2023,18.172,medium
Courge,Légume,31.79,37.2744,9.8739,Bizerte,4.87,227.1,62.6,74.9,10.6,2.46,13.6,21.38,261.8,71.63,22.94,2023,16.46,medium
Courge,Légume,39.94,37.2744,9.8739,Bizerte,6.55,85.7,14.5,53.7,65.5,1.58,25.0,21.38,261.8,71.63,22.94,2023,14.396,medium
Courge,Légume,44.53,37.2744,9.8739,Bizerte,5.14,130.1,67.2,297.2,29.6,5.18,10.1,21.38,261.8,71.63,22.94,2023,18.627,medium
Courge,Légume,1.06,37.2744,9.8739,Bizerte,5.47,243.9,83.0,55.9,38.2,1.27,14.0,21.38,261.8,71.63,22.94,2023,16.127,medium
Courge,Légume,39.01,37.2744,9.8739,Bizerte,5.72,40.3,10.7,327.5,49.7,3.37,12.1,21.38,261.8,71.63,22.94,2023,16.423,high
Courge,Légume,40.63,37.2744,9.8739,Bizerte,5.06,173.6,16.4,107.9,38.2,2.37,37.9,21.38,261.8,71.63,22.94,2023,17.25,low
Courge,Légume,44.19,37.2744,9.8739,Bizerte,6.76,172.9,31.9,372.7,25.9,5.49,33.0,21.38,261.8,71.63,22.94,2023,20.353,medium
Courge,Légume,32.25,37.2744,9.8739,Bizerte,4.84,201.2,78.0,193.7,28.8,3.35,12.7,21.38,261.8,71.63,22.94,2023,17.771,medium
Courge,Légume,45.0,37.2744,9.8739,Bizerte,6.82,248.0,58.8,171.0,52.3,4.41,39.2,21.38,261.8,71.63,22.94,2023,19.793,medium
Courge,Légume,35.11,37.2744,9.8739,Bizerte,5.73,174.4,74.3,268.1,37.5,5.73,33.4,21.38,261.8,71.63,22.94,2023,20.062,medium
Courge,Légume,39.91,37.2744,9.8739,Bizerte,8.27,166.4,17.6,224.7,63.7,3.59,35.4,21.38,261.8,71.63,22.94,2023,15.8,medium
Courge,Légume,9.49,37.2744,9.8739,Bizerte,6.49,103.7,58.1,56.7,24.5,7.81,28.1,21.38,261.8,71.63,22.94,2023,19.566,medium
Courge,Légume,45.41,37.2744,9.8739,Bizerte,6.91,140.4,70.7,108.4,36.3,6.13,27.4,21.38,261.8,71.63,22.94,2023,17.878,medium
Courge,Légume,31.49,37.2744,9.8739,Bizerte,4.7,135.0,49.4,139.8,45.4,2.38,16.5,21.38,261.8,71.63,22.94,2023,16.784,low
Courge,Légume,28.91,37.2744,9.8739,Bizerte,4.98,94.7,99.2,344.4,52.4,0.7,18.0,21.38,261.8,71.63,22.94,2023,17.319,medium
Courge,Légume,45.29,37.2744,9.8739,Bizerte,5.24,132.6,27.9,373.2,43.4,3.43,37.5,21.38,261.8,71.63,22.94,2023,19.449,medium
Courge,Légume,40.8,37.2744,9.8739,Bizerte,5.78,97.7,59.5,346.3,45.8,3.94,29.9,21.38,261.8,71.63,22.94,2023,18.067,high
Courge,Légume,29.52,37.2744,9.8739,Bizerte,8.24,33.5,50.6,367.6,51.8,5.78,14.7,21.73,110.2,69.52,23.68,2024,14.583,low
Courge,Légume,28.1,37.2744,9.8739,Bizerte,5.94,168.0,31.1,227.0,34.0,5.33,17.3,21.73,110.2,69.52,23.68,2024,17.888,high
Courge,Légume,40.64,37.2744,9.8739,Bizerte,7.84,240.4,86.9,378.4,11.1,5.22,18.0,21.73,110.2,69.52,23.68,2024,16.988,medium
Courge,Légume,21.54,37.2744,9.8739,Bizerte,6.85,123.6,16.9,305.6,14.5,4.98,37.5,21.73,110.2,69.52,23.68,2024,16.299,high
Courge,Légume,5.31,37.2744,9.8739,Bizerte,4.54,231.3,27.0,148.9,62.2,5.65,21.2,21.73,110.2,69.52,23.68,2024,14.878,medium
Courge,Légume,8.29,37.2744,9.8739,Bizerte,4.92,216.1,39.3,279.1,47.9,2.94,11.6,21.73,110.2,69.52,23.68,2024,16.381,medium
Courge,Légume,22.64,37.2744,9.8739,Bizerte,8.2,55.0,88.8,131.8,64.6,6.19,38.8,21.73,110.2,69.52,23.68,2024,15.105,medium
Courge,Légume,13.71,37.2744,9.8739,Bizerte,6.48,244.4,31.9,395.2,58.7,5.12,12.3,21.73,110.2,69.52,23.68,2024,17.442,high
Courge,Légume,4.97,37.2744,9.8739,Bizerte,8.35,117.3,90.5,351.6,68.0,2.54,24.8,21.73,110.2,69.52,23.68,2024,15.763,medium
Courge,Légume,10.58,37.2744,9.8739,Bizerte,5.45,67.3,67.6,187.6,35.6,4.03,25.3,21.73,110.2,69.52,23.68,2024,15.611,medium
Courge,Légume,25.94,37.2744,9.8739,Bizerte,4.95,186.5,75.8,143.2,21.1,0.9,22.6,21.73,110.2,69.52,23.68,2024,13.4,low
Courge,Légume,13.31,37.2744,9.8739,Bizerte,8.05,73.1,16.0,183.6,46.7,6.94,18.1,21.73,110.2,69.52,23.68,2024,14.38,medium
Courge,Légume,36.52,37.2744,9.8739,Bizerte,8.41,148.9,34.5,176.6,62.0,5.55,26.6,21.73,110.2,69.52,23.68,2024,14.431,medium
Courge,Légume,40.12,37.2744,9.8739,Bizerte,5.13,242.7,26.7,212.7,69.0,3.63,25.4,21.73,110.2,69.52,23.68,2024,14.001,low
Courge,Légume,45.67,37.2744,9.8739,Bizerte,5.83,93.2,52.5,311.1,62.0,4.03,19.6,21.73,110.2,69.52,23.68,2024,16.872,medium
Courge,Légume,36.99,37.2744,9.8739,Bizerte,7.49,41.0,26.0,250.5,62.1,4.95,32.3,21.73,110.2,69.52,23.68,2024,16.99,medium
Courge,Légume,16.51,37.2744,9.8739,Bizerte,4.79,234.1,70.7,104.1,24.6,0.53,17.9,21.73,110.2,69.52,23.68,2024,14.052,medium
Courge,Légume,39.65,37.2744,9.8739,Bizerte,7.87,49.1,73.6,356.2,35.3,2.67,23.4,21.73,110.2,69.52,23.68,2024,17.381,medium
Courge,Légume,42.27,37.2744,9.8739,Bizerte,4.57,69.9,15.6,151.6,22.3,4.15,29.7,21.73,110.2,69.52,23.68,2024,13.363,medium
Courge,Légume,28.25,37.2744,9.8739,Bizerte,4.52,215.8,89.0,85.3,10.6,6.5,29.2,21.73,110.2,69.52,23.68,2024,15.733,medium
Courge,Légume,36.73,36.4561,10.7376,Nabeul,5.67,115.6,17.0,248.1,67.6,2.63,37.9,21.49,118.4,70.08,22.89,2022,14.957,medium
Courge,Légume,26.48,36.4561,10.7376,Nabeul,5.96,56.9,18.3,56.0,57.9,7.14,24.5,21.49,118.4,70.08,22.89,2022,15.108,medium
Courge,Légume,3.65,36.4561,10.7376,Nabeul,5.8,65.0,48.7,294.0,58.3,1.17,27.6,21.49,118.4,70.08,22.89,2022,15.243,high
Courge,Légume,45.24,36.4561,10.7376,Nabeul,7.29,197.6,54.6,154.6,57.1,6.33,14.0,21.49,118.4,70.08,22.89,2022,15.95,medium
Courge,Légume,44.23,36.4561,10.7376,Nabeul,5.36,242.4,37.0,390.0,48.3,1.82,26.6,21.49,118.4,70.08,22.89,2022,14.98,medium
Courge,Légume,16.71,36.4561,10.7376,Nabeul,5.65,79.5,21.3,164.6,49.7,3.37,23.3,21.49,118.4,70.08,22.89,2022,14.754,medium
Courge,Légume,40.97,36.4561,10.7376,Nabeul,5.17,216.3,78.7,165.4,46.4,1.2,10.8,21.49,118.4,70.08,22.89,2022,15.51,medium
Courge,Légume,32.61,36.4561,10.7376,Nabeul,6.89,187.8,77.1,218.4,46.8,5.43,13.1,21.49,118.4,70.08,22.89,2022,15.804,medium
Courge,Légume,47.04,36.4561,10.7376,Nabeul,5.55,170.3,25.0,333.8,20.3,6.29,34.5,21.49,118.4,70.08,22.89,2022,15.52,medium
Courge,Légume,10.76,36.4561,10.7376,Nabeul,7.21,92.2,18.3,349.5,18.4,4.3,33.7,21.49,118.4,70.08,22.89,2022,14.999,high
Courge,Légume,10.76,36.4561,10.7376,Nabeul,6.09,58.9,68.0,223.4,68.4,5.74,32.8,21.49,118.4,70.08,22.89,2022,16.233,high
Courge,Légume,18.79,36.4561,10.7376,Nabeul,6.12,202.2,98.1,83.2,57.3,7.4,19.5,21.49,118.4,70.08,22.89,2022,16.757,high
Courge,Légume,34.35,36.4561,10.7376,Nabeul,6.18,216.0,82.0,228.3,34.6,4.04,19.6,21.49,118.4,70.08,22.89,2022,17.539,high
Courge,Légume,32.98,36.4561,10.7376,Nabeul,7.8,109.4,21.9,64.2,38.8,4.76,10.2,21.49,118.4,70.08,22.89,2022,15.307,medium
Courge,Légume,9.6,36.4561,10.7376,Nabeul,4.92,185.1,29.5,122.2,11.1,0.55,15.6,21.49,118.4,70.08,22.89,2022,11.368,medium
Courge,Légume,18.37,36.4561,10.7376,Nabeul,4.92,103.5,52.4,399.3,40.6,0.65,16.2,21.49,118.4,70.08,22.89,2022,16.954,medium
Courge,Légume,28.11,36.4561,10.7376,Nabeul,6.86,142.0,85.4,118.7,14.7,6.79,23.9,21.49,118.4,70.08,22.89,2022,17.352,medium
Courge,Légume,25.0,36.4561,10.7376,Nabeul,6.68,37.3,96.0,336.2,55.2,3.81,38.3,21.49,118.4,70.08,22.89,2022,15.887,medium
Courge,Légume,41.1,36.4561,10.7376,Nabeul,5.38,123.3,62.3,331.9,24.5,6.31,36.7,21.49,118.4,70.08,22.89,2022,17.792,medium
Courge,Légume,7.88,36.4561,10.7376,Nabeul,8.01,152.1,82.9,197.4,41.3,0.89,36.5,21.49,118.4,70.08,22.89,2022,15.124,medium
Courge,Légume,38.83,36.4561,10.7376,Nabeul,4.96,232.8,97.3,352.8,30.8,0.91,15.5,21.5,169.4,67.36,22.72,2023,16.766,medium
Courge,Légume,46.41,36.4561,10.7376,Nabeul,7.84,82.1,72.4,204.8,22.9,4.93,35.1,21.5,169.4,67.36,22.72,2023,16.31,medium
Courge,Légume,25.24,36.4561,10.7376,Nabeul,6.92,104.4,38.6,320.2,57.0,5.97,37.0,21.5,169.4,67.36,22.72,2023,17.372,high
Courge,Légume,20.01,36.4561,10.7376,Nabeul,6.68,63.0,14.9,139.6,19.1,4.71,20.0,21.5,169.4,67.36,22.72,2023,15.401,medium
Courge,Légume,12.63,36.4561,10.7376,Nabeul,7.12,103.6,21.8,296.3,17.7,6.63,26.4,21.5,169.4,67.36,22.72,2023,17.585,high
Courge,Légume,18.34,36.4561,10.7376,Nabeul,4.65,164.1,72.5,368.5,52.5,4.13,35.6,21.5,169.4,67.36,22.72,2023,17.047,medium
Courge,Légume,15.32,36.4561,10.7376,Nabeul,6.91,105.8,63.2,367.1,48.2,6.8,20.3,21.5,169.4,67.36,22.72,2023,18.093,medium
Courge,Légume,22.23,36.4561,10.7376,Nabeul,6.23,217.9,20.1,243.9,34.2,7.53,33.7,21.5,169.4,67.36,22.72,2023,18.977,high
Courge,Légume,45.21,36.4561,10.7376,Nabeul,4.78,178.2,22.6,116.1,37.7,7.85,38.6,21.5,169.4,67.36,22.72,2023,16.17,medium
Courge,Légume,17.16,36.4561,10.7376,Nabeul,5.8,196.2,19.6,277.7,50.3,4.65,36.3,21.5,169.4,67.36,22.72,2023,18.516,medium
Courge,Légume,13.17,36.4561,10.7376,Nabeul,7.37,153.7,34.5,153.0,54.5,0.54,29.6,21.5,169.4,67.36,22.72,2023,14.438,medium
Courge,Légume,37.38,36.4561,10.7376,Nabeul,6.01,195.8,78.0,123.4,32.6,4.27,27.6,21.5,169.4,67.36,22.72,2023,17.243,medium
Courge,Légume,34.14,36.4561,10.7376,Nabeul,4.62,232.5,24.6,75.8,38.3,7.56,38.9,21.5,169.4,67.36,22.72,2023,15.244,medium
Courge,Légume,46.23,36.4561,10.7376,Nabeul,7.52,243.2,17.5,188.9,64.1,5.96,36.1,21.5,169.4,67.36,22.72,2023,17.164,medium
Courge,Légume,1.53,36.4561,10.7376,Nabeul,7.34,168.8,39.3,341.3,56.1,3.84,22.6,21.5,169.4,67.36,22.72,2023,16.507,high
Courge,Légume,2.39,36.4561,10.7376,Nabeul,6.38,120.5,71.0,186.5,20.8,7.01,15.5,21.5,169.4,67.36,22.72,2023,17.363,medium
Courge,Légume,21.23,36.4561,10.7376,Nabeul,6.19,205.2,27.5,321.5,15.8,4.05,36.0,21.5,169.4,67.36,22.72,2023,16.759,high
Courge,Légume,49.25,36.4561,10.7376,Nabeul,7.53,142.2,48.7,79.6,17.2,4.79,28.4,21.5,169.4,67.36,22.72,2023,15.959,medium
Courge,Légume,12.18,36.4561,10.7376,Nabeul,5.65,120.6,19.2,253.5,14.2,3.85,27.0,21.5,169.4,67.36,22.72,2023,16.149,high
Courge,Légume,8.41,36.4561,10.7376,Nabeul,5.09,246.4,58.8,59.2,31.0,7.84,37.1,21.5,169.4,67.36,22.72,2023,16.885,medium
Courge,Légume,32.73,36.4561,10.7376,Nabeul,4.59,196.6,47.2,188.6,33.0,4.97,31.4,21.86,82.4,66.11,23.63,2024,16.546,medium
Courge,Légume,1.53,36.4561,10.7376,Nabeul,5.04,243.7,52.6,82.0,44.6,4.83,11.2,21.86,82.4,66.11,23.63,2024,16.09,low
Courge,Légume,27.7,36.4561,10.7376,Nabeul,4.53,32.8,20.2,330.9,24.9,4.28,16.7,21.86,82.4,66.11,23.63,2024,12.003,medium
Courge,Légume,49.0,36.4561,10.7376,Nabeul,6.23,173.7,85.8,161.8,41.9,6.91,15.0,21.86,82.4,66.11,23.63,2024,17.017,high
Courge,Légume,12.54,36.4561,10.7376,Nabeul,6.0,75.2,34.1,255.5,10.2,0.67,39.6,21.86,82.4,66.11,23.63,2024,13.915,high
Courge,Légume,6.05,36.4561,10.7376,Nabeul,6.28,191.1,14.5,314.6,61.4,2.6,19.0,21.86,82.4,66.11,23.63,2024,15.467,medium
Courge,Légume,38.36,36.4561,10.7376,Nabeul,6.2,113.1,48.5,197.1,35.8,1.59,10.4,21.86,82.4,66.11,23.63,2024,15.831,medium
Courge,Légume,5.34,36.4561,10.7376,Nabeul,5.73,114.0,16.7,179.6,37.8,6.75,19.7,21.86,82.4,66.11,23.63,2024,15.414,high
Courge,Légume,15.59,36.4561,10.7376,Nabeul,8.16,241.0,88.5,129.3,25.2,6.46,23.4,21.86,82.4,66.11,23.63,2024,16.148,low
Courge,Légume,49.25,36.4561,10.7376,Nabeul,8.08,166.2,65.8,311.4,55.6,7.32,14.9,21.86,82.4,66.11,23.63,2024,15.387,medium
Courge,Légume,47.97,36.4561,10.7376,Nabeul,6.54,88.2,31.0,388.4,16.2,7.92,28.7,21.86,82.4,66.11,23.63,2024,16.046,high
Courge,Légume,36.13,36.4561,10.7376,Nabeul,6.86,248.4,56.4,112.6,69.6,2.93,12.6,21.86,82.4,66.11,23.63,2024,13.395,medium
Courge,Légume,27.05,36.4561,10.7376,Nabeul,7.03,41.6,72.8,226.2,39.4,7.25,34.9,21.86,82.4,66.11,23.63,2024,17.928,medium
Courge,Légume,46.58,36.4561,10.7376,Nabeul,6.15,177.7,58.7,224.9,69.1,0.63,22.4,21.86,82.4,66.11,23.63,2024,15.057,medium
Courge,Légume,23.38,36.4561,10.7376,Nabeul,6.87,182.0,32.8,220.9,42.2,0.98,36.0,21.86,82.4,66.11,23.63,2024,15.718,high
Courge,Légume,35.67,36.4561,10.7376,Nabeul,6.14,83.7,68.0,242.0,64.8,3.72,29.4,21.86,82.4,66.11,23.63,2024,16.299,medium
Courge,Légume,19.58,36.4561,10.7376,Nabeul,6.02,170.2,65.4,197.5,21.0,4.94,21.3,21.86,82.4,66.11,23.63,2024,18.427,medium
Courge,Légume,45.55,36.4561,10.7376,Nabeul,7.42,124.0,20.8,327.1,50.2,6.51,19.5,21.86,82.4,66.11,23.63,2024,15.264,medium
Courge,Légume,32.78,36.4561,10.7376,Nabeul,6.65,249.4,28.2,343.5,10.1,2.28,20.4,21.86,82.4,66.11,23.63,2024,15.353,medium
Courge,Légume,13.18,36.4561,10.7376,Nabeul,4.96,117.6,24.1,183.7,52.8,2.58,28.5,21.86,82.4,66.11,23.63,2024,14.784,medium
Courge,Légume,8.91,35.6781,10.0964,Kairouan,5.74,35.2,21.6,221.8,32.9,3.09,27.4,24.42,128.7,49.79,23.02,2022,13.603,medium
Courge,Légume,22.18,35.6781,10.0964,Kairouan,8.42,40.7,11.4,247.5,13.8,6.58,34.6,24.42,128.7,49.79,23.02,2022,13.594,medium
Courge,Légume,5.61,35.6781,10.0964,Kairouan,5.04,219.1,88.7,162.9,56.5,7.23,32.4,24.42,128.7,49.79,23.02,2022,17.596,medium
Courge,Légume,3.69,35.6781,10.0964,Kairouan,8.15,31.6,48.4,248.2,10.1,5.18,35.5,24.42,128.7,49.79,23.02,2022,14.142,medium
Courge,Légume,30.26,35.6781,10.0964,Kairouan,7.94,199.5,83.6,189.3,38.5,2.29,11.5,24.42,128.7,49.79,23.02,2022,16.041,low
Courge,Légume,38.09,35.6781,10.0964,Kairouan,8.35,43.9,88.6,80.4,49.2,3.07,13.0,24.42,128.7,49.79,23.02,2022,14.533,medium
Courge,Légume,35.15,35.6781,10.0964,Kairouan,8.36,35.2,49.1,246.9,31.5,5.52,37.0,24.42,128.7,49.79,23.02,2022,16.366,medium
Courge,Légume,35.42,35.6781,10.0964,Kairouan,4.94,168.6,46.7,161.6,40.4,6.54,22.4,24.42,128.7,49.79,23.02,2022,17.036,medium
Courge,Légume,13.21,35.6781,10.0964,Kairouan,6.28,210.4,85.8,212.5,39.3,3.0,24.9,24.42,128.7,49.79,23.02,2022,17.026,high
Courge,Légume,21.74,35.6781,10.0964,Kairouan,5.53,227.0,57.9,86.8,30.7,5.79,22.2,24.42,128.7,49.79,23.02,2022,14.958,medium
Courge,Légume,30.18,35.6781,10.0964,Kairouan,6.2,77.4,41.6,236.3,51.6,5.25,27.3,24.42,128.7,49.79,23.02,2022,18.344,medium
Courge,Légume,36.72,35.6781,10.0964,Kairouan,6.0,227.9,63.2,377.8,34.3,3.46,39.0,24.42,128.7,49.79,23.02,2022,18.831,medium
Courge,Légume,44.82,35.6781,10.0964,Kairouan,6.09,196.9,28.9,382.8,37.7,1.2,35.4,24.42,128.7,49.79,23.02,2022,16.649,high
Courge,Légume,36.29,35.6781,10.0964,Kairouan,8.21,166.9,81.2,214.9,53.6,7.99,21.5,24.42,128.7,49.79,23.02,2022,16.496,medium
Courge,Légume,43.32,35.6781,10.0964,Kairouan,5.79,220.7,42.4,205.8,68.8,2.12,26.9,24.42,128.7,49.79,23.02,2022,14.886,medium
Courge,Légume,41.23,35.6781,10.0964,Kairouan,5.42,90.8,82.0,274.7,54.0,4.83,33.7,24.42,128.7,49.79,23.02,2022,16.897,medium
Courge,Légume,39.33,35.6781,10.0964,Kairouan,6.52,65.2,29.7,306.8,32.6,2.47,28.1,24.42,128.7,49.79,23.02,2022,15.557,medium
Courge,Légume,37.35,35.6781,10.0964,Kairouan,7.59,228.8,11.2,279.6,45.8,4.38,14.8,24.42,128.7,49.79,23.02,2022,14.809,medium
Courge,Légume,36.12,35.6781,10.0964,Kairouan,7.9,97.5,27.9,159.2,20.9,6.33,15.5,24.42,128.7,49.79,23.02,2022,14.16,low
Courge,Légume,22.35,35.6781,10.0964,Kairouan,5.87,239.0,92.2,79.8,30.1,3.1,16.3,24.42,128.7,49.79,23.02,2022,15.491,medium
Courge,Légume,38.2,35.6781,10.0964,Kairouan,7.19,87.4,67.8,288.7,53.7,6.96,37.0,24.44,164.7,49.19,22.82,2023,16.454,medium
Courge,Légume,40.18,35.6781,10.0964,Kairouan,8.25,162.3,58.1,133.8,51.1,7.96,19.9,24.44,164.7,49.19,22.82,2023,16.073,low
Courge,Légume,49.03,35.6781,10.0964,Kairouan,5.35,142.8,51.3,63.6,32.9,0.97,23.5,24.44,164.7,49.19,22.82,2023,14.979,low
Courge,Légume,14.28,35.6781,10.0964,Kairouan,5.02,63.9,42.0,221.4,52.1,3.93,10.7,24.44,164.7,49.19,22.82,2023,15.958,low
Courge,Légume,26.87,35.6781,10.0964,Kairouan,5.93,43.5,85.3,295.1,33.8,5.58,18.2,24.44,164.7,49.19,22.82,2023,17.394,medium
Courge,Légume,36.6,35.6781,10.0964,Kairouan,8.3,143.0,34.7,173.6,48.4,1.56,20.6,24.44,164.7,49.19,22.82,2023,14.225,medium
Courge,Légume,33.95,35.6781,10.0964,Kairouan,6.49,145.3,73.1,53.7,35.7,7.15,10.8,24.44,164.7,49.19,22.82,2023,16.962,medium
Courge,Légume,23.53,35.6781,10.0964,Kairouan,8.04,109.8,59.1,81.4,29.5,1.56,26.8,24.44,164.7,49.19,22.82,2023,14.771,low
Courge,Légume,33.61,35.6781,10.0964,Kairouan,4.64,216.3,52.9,339.9,54.8,4.79,21.1,24.44,164.7,49.19,22.82,2023,16.367,medium
